type,gene.name,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous,TFDP1,NM_007111.4,980.188679245283,0.5857206478926257,0.17284540038536966,3.3886967578351794,7.022562575894806e-4,0.00396322838441588
Endogenous,LTBP1,NM_000627.3,360.07547169811323,0.5850474039656518,0.1853851894953177,3.1558475925630964,0.00160032457601743,0.007538719077106901
Endogenous,NOTCH1,NM_017617.3,387.8301886792453,0.5774778340862862,0.13513002408430888,4.273497603508102,1.9243035374485254e-5,2.1506921889130577e-4
Endogenous,KIT,NM_000222.1,80.18867924528301,0.5655198023182443,0.23304553369007708,2.4266493906307534,0.015238974900816904,0.04654911945691009
Endogenous,SOCS1,NM_003745.1,122.50943396226415,0.5617540928006063,0.2067814684186133,2.71665588360838,0.006594513256232296,0.024729424710871112
Endogenous,MAP3K13,NM_004721.3,102.52830188679245,0.5545074473789885,0.15144223598568335,3.661511227498048,2.5073187088752347e-4,0.0017428922732425412
Endogenous,MAD2L2,NM_001127325.1,396.6981132075472,0.5494304349790414,0.12679844601095358,4.333100698502082,1.4702381952148826e-5,1.676071542544966e-4
Endogenous,FANCB,NM_152633.2,47.56603773584906,0.5379897706788095,0.12090374515856162,4.449736192813979,8.597583092856364e-6,1.0732124192950079e-4
Endogenous,MCM5,NM_006739.3,110.52830188679245,0.5292493752000682,0.12460582601204521,4.247388682684127,2.1627656315629968e-5,2.3259932263979398e-4
Endogenous,BRIP1,NM_032043.1,180.71698113207546,0.525634886315344,0.20484228232493845,2.5660468158694734,0.010286494361812608,0.034288314539375364
Endogenous,PLD1,NM_002662.3,123.43396226415095,0.5245794346377656,0.16285199993316765,3.2212035151735696,0.0012765346497417862,0.006272627158213949
Endogenous,RPS27A,NM_002954.5,27138.56603773585,0.514964703920078,0.12296878411888951,4.187767713651591,2.817116245628559e-5,2.973622703719035e-4
Endogenous,EPHA2,NM_004431.2,66.73584905660377,0.5147590300316348,0.18257429009934845,2.8194497141493846,0.0048106067789160135,0.019041985166542555
Endogenous,IDH1,NM_005896.2,312.24528301886795,0.5122623524248586,0.18505018183985453,2.7682347962682843,0.0056360835083641096,0.02170653783626718
Endogenous,NOTCH2,NM_024408.3,1145,0.512219258343139,0.1702921678829795,3.0078850055812505,0.0026307266243101243,0.01135995587770281
Endogenous,CREB5,NM_182898.2,138,0.5025362057772409,0.18169839017964354,2.7657713713389973,0.005678833337812136,0.02172439599028804
Endogenous,PKMYT1,NM_004203.3,177,0.4987319967149347,0.1699775870533814,2.9341044625978134,0.0033451160446556125,0.013816783662707964
Endogenous,MCM7,NM_182776.1,976.566037735849,0.49432134043095644,0.1038971717106131,4.75779400239883,1.9572007718353803e-6,3.01514713498964e-5
Endogenous,E2F1,NM_005225.1,139.9245283018868,0.483750943722683,0.18155214839420108,2.664528886060455,0.007709624480318056,0.027465537211133075
Endogenous,FEN1,NM_004111.4,136.26415094339623,0.4600561127505549,0.1360949202723347,3.380406203478815,7.237877438986145e-4,0.0040446962159040225
Endogenous,GNAS,NM_080425.1,2473.1509433962265,0.4597094496672195,0.141272125462241,3.254070455605129,0.0011376406097953521,0.005841938266516673
Endogenous,DNMT3A,NM_022552.3,460.9056603773585,0.4475955809698656,0.11560512052315226,3.871762591002408,1.0805116831556438e-4,8.571000373950228e-4
Endogenous,FANCE,NM_021922.2,69.62264150943396,0.4365071856047067,0.10740384787704042,4.064167106046656,4.820428259620166e-5,4.657023911836431e-4
Endogenous,BID,NM_197966.1,195.16981132075472,0.43577580767198776,0.1219143373732176,3.574442654254379,3.5097472312549724e-4,0.002299489565304982
Endogenous,NASP,NM_172164.1,94.28301886792453,0.4301041688307352,0.1453903517451744,2.958271739960975,0.0030936926896868154,0.013159737560608096
Endogenous,SMARCA4,NM_003072.3,936.2264150943396,0.4293871901506964,0.10938636655263508,3.9254177982416274,8.657933317687483e-5,7.257385281002743e-4
Endogenous,TCF3,NM_003200.2,517.2264150943396,0.4238550405159547,0.14627037000460144,2.897750518458529,0.0037584943422789814,0.015302441250707281
Endogenous,SMARCB1,NM_003073.3,929.5849056603773,0.41964102053538743,0.10594157823845735,3.9610606856435857,7.461756406948363e-5,6.371222859895024e-4
Endogenous,CUL1,NM_003592.2,786.2075471698113,0.4117894802200008,0.07999021968123736,5.147997866001496,2.6328148691807387e-7,5.771940290127004e-6
Endogenous,FBXW7,NM_018315.4,174.28301886792454,0.4080067925842071,0.16814664135840757,2.4264938585037408,0.015245508356749376,0.04654911945691009
Endogenous,PRKDC,NM_006904.6,1577.9433962264152,0.40075216120402163,0.14065116033348743,2.849263100665705,0.004382062627110568,0.017466962919251913
Endogenous,NRAS,NM_002524.3,304.60377358490564,0.395482291399186,0.1312518827687092,3.0131551872372078,0.0025854666775409537,0.011249740505330867
Endogenous,PPP3R1,NM_000945.3,1437.9811320754718,0.3804892050480794,0.08947903564840269,4.2522720801682174,2.116125418378487e-5,2.3195990162994953e-4
Endogenous,DNMT1,NM_001379.2,582.0566037735849,0.3662120082087423,0.12146523641893875,3.014953240988735,0.0025701887606798994,0.011249740505330867
Endogenous,HELLS,NM_018063.3,189.9433962264151,0.36240516336627865,0.13585275070731725,2.667632134641488,0.00763878452192852,0.02738432187106451
Endogenous,FANCC,NM_000136.2,157.66037735849056,0.36053790691635573,0.12200375813128869,2.9551377141053274,0.003125295121297709,0.013195690512145882
Endogenous,U2AF1,NM_001025203.1,2136.811320754717,0.35685649398565256,0.12263880912017973,2.9098170191456405,0.0036164041518541605,0.014829858752207709
Endogenous,MSH2,NM_000251.1,393.35849056603774,0.3506645715652382,0.09723952257567064,3.606193883689168,3.10721015008967e-4,0.002133867211507364
Housekeeping,MRPS5,NM_031902.3,531.88679245283015,0.3466835685601608,0.07981227316810399,4.343737558131707,1.4007884671186939e-5,1.6294886250156236e-4
Endogenous,SOS1,NM_005633.2,496.62264150943395,0.3424365044412888,0.08505994725267854,4.025825497211385,5.677578313773995e-5,5.219709094921253e-4
Endogenous,MSH6,NM_000179.1,285.52830188679246,0.33508498670949827,0.10396664823223538,3.2230046116424047,0.0012685351138575383,0.006272627158213949
Housekeeping,PRPF38A,NM_032864.3,590.0566037735849,0.3350698248761886,0.12679908217573158,2.6425256328891513,0.008229023619904357,0.028953971995959775
Endogenous,SYK,NM_003177.3,307.0188679245283,0.33225450432033243,0.12416272243300004,2.6759602061691394,0.007451549206390826,0.026959191532916957
Endogenous,PIK3CB,NM_006219.1,238.9245283018868,0.30788987012261515,0.12267360108428864,2.5098298851687333,0.012078933516640975,0.04002902386328695
Endogenous,MYD88,NM_002468.3,652.6981132075472,0.28127615136353806,0.11422037643257175,2.462574193402218,0.013794362951095197,0.043682149345134785
Endogenous,POLD1,NM_002691.2,58.528301886792455,0.2753785044037108,0.10555537119783256,2.6088535455727273,0.009084611374589798,0.031194147491061353
Endogenous,NF2,NM_181828.2,477.49056603773585,0.2638862826051794,0.10966752818083252,2.406238993278422,0.01611771668975292,0.04886754528276151
Endogenous,KMT2C,NM_170606.2,1100.3962264150944,0.257039187765629,0.10472096962871741,2.4545149713275927,0.014107478998817091,0.04442686756533559
Endogenous,CDK4,NM_000075.2,467.41509433962267,0.2564075813690951,0.0935460096463282,2.7409782879943445,0.006125655519904282,0.023123335406261197
Endogenous,ATR,NM_001184.2,424.3018867924528,0.2492787733432226,0.09987138002785477,2.495998085474509,0.012560327944640296,0.04098911922220698
Endogenous,POLR2D,NM_004805.3,327.92452830188677,0.23044934268883002,0.0685152209364976,3.363476604744789,7.696735961279347e-4,0.004259358735853619
Endogenous,BCOR,NM_001123383.1,240.20754716981133,-0.20701861897348575,0.08301447763600811,-2.4937652427471275,0.012639610909921023,0.04098911922220698
Endogenous,STK11,NM_000455.4,397.9056603773585,-0.25129214339298805,0.10175778178460576,-2.4695127879743572,0.013529718266525595,0.0432053683200484
Endogenous,SIN3A,NM_015477.1,355.6981132075472,-0.25791598109185326,0.06173915335198471,-4.177510819130177,2.9471664955528285e-5,3.054336186300204e-4
Endogenous,ARID2,NM_152641.2,456.0188679245283,-0.2617329609429606,0.08508166586569478,-3.076255715962565,0.0020961798760754506,0.009714004303764283
Endogenous,KMT2D,NM_003482.3,340.9811320754717,-0.2727802007121296,0.08375748244805387,-3.2567860534884994,0.0011268132909909084,0.00583894159877107
Housekeeping,TTC31,NR,291.47169811320754,-0.2874630122909722,0.08418766100266968,-3.4145504087808836,6.388737046878468e-4,0.003641580116720727
Endogenous,CIC,NM_015125.3,300.47169811320754,-0.29168192226333267,0.1077537878955606,-2.706929639875331,0.006790864821138116,0.02502768219602557
Endogenous,XPA,NM_000380.3,218.54716981132074,-0.29263865140019213,0.08384023640867151,-3.490432087688207,4.822401612312662e-4,0.002924222254274699
Endogenous,STAT3,NM_139276.2,2251.754716981132,-0.30732811008102573,0.12348449477993674,-2.488799185911713,0.012817534087869738,0.04127680468975
Housekeeping,ZC3H14,NM_001160103.1,554.188679245283,-0.3328218968134339,0.11558769008584774,-2.879388770259574,0.00398446821663618,0.016107424705550516
Endogenous,MGMT,NM_002412.3,408.188679245283,-0.3473095660338872,0.1390165820890228,-2.4983319314488592,0.012477929536798257,0.04098911922220698
Housekeeping,COG7,NM_153603.3,440.49056603773585,-0.3707346608854475,0.0784961129099166,-4.722968401134826,2.324269738548404e-6,3.397009617878437e-5
Endogenous,PPP3CB,NM_001142354.1,203.88679245283018,-0.4052821732669214,0.13291690268653483,-3.0491394628922435,0.0022949791568052137,0.010465104955031774
Endogenous,ACVR1B,NM_004302.3,140.28301886792454,-0.4304334735925449,0.12011498750625745,-3.5835117875704,3.3900545797476697e-4,0.0022733307181837313
Endogenous,FZD2,NM_001466.2,56.60377358490566,-0.44048835512377077,0.18157889483162207,-2.425878599670051,0.015271377786740679,0.04654911945691009
Endogenous,DDB2,NM_000107.1,144.39622641509433,-0.44844844172009685,0.12697558045752025,-3.5317691803750053,4.127894966525248e-4,0.0025856045394718587
Housekeeping,ZNF346,NM_012279.2,128.41509433962264,-0.4496543931825199,0.14033529800575745,-3.2041432167983297,0.0013546507290549898,0.006599580474883283
Housekeeping,NUBP1,NM_001278506.1,71.33962264150944,-0.4503247162026741,0.13027414806961615,-3.456746583075168,5.467387412779151e-4,0.0032804324476674905
Endogenous,SMAD3,NM_005902.3,410.92452830188677,-0.47715193002771006,0.17602789435173252,-2.7106608971546433,0.006714926082216219,0.025016391286687874
Endogenous,WHSC1L1,NM_017778.2,819.8679245283018,-0.4826214799817885,0.1972147638413129,-2.4471873737106495,0.01439759681639407,0.04509137464475066
Housekeeping,TMUB2,NM_024107.2,471.8867924528302,-0.48358342685591477,0.09838917158165979,-4.9150065914982966,8.87794724955191e-7,1.5334636158316935e-5
Endogenous,RIN1,NM_004292.2,43.905660377358494,-0.48922444854069,0.1891605063488407,-2.5862927626049266,0.009701448984625365,0.032720863439268985
Endogenous,MNAT1,NM_002431.2,244,-0.49027842387482845,0.13707846929232115,-3.5766260478828737,3.480575247478635e-4,0.002299489565304982
Endogenous,SKP1,NM_170679.2,3335.490566037736,-0.4911509322529193,0.09991656515885972,-4.915610654469824,8.850614150374974e-7,1.5334636158316935e-5
Endogenous,EPOR,NM_000121.2,76.84905660377359,-0.49817058752363746,0.1688271586103569,-2.9507727999698536,0.003169799883434265,0.013239121611250447
Endogenous,POLD4,NM_021173.2,796.0754716981132,-0.5100866475400498,0.1949234918111929,-2.6168556842503663,0.008874385258535648,0.030843899983934876
Endogenous,FUT8,NM_004480.4,372.58490566037733,-0.511185310477738,0.1669932209744077,-3.061114142807503,0.0022051501229207616,0.01013657717794221
Endogenous,MAPK3,NM_001040056.1,633.4905660377359,-0.5213387380246514,0.1284959258450256,-4.057239438497215,4.965616736188608e-5,4.717335899379178e-4
Endogenous,CDKN1B,NM_004064.2,207.77358490566039,-0.5219801549993631,0.16328360855335988,-3.1967700838065682,0.0013897565232589826,0.00671323066320017
Endogenous,RASA4,NM_001079877.2,262.54716981132077,-0.5313380944002621,0.18593481658457897,-2.8576578833398014,0.004267802586214921,0.017131320240440177
Endogenous,LAMA5,NM_005560.3,556.7358490566038,-0.5406859179147733,0.21685579181060352,-2.4932971049580956,0.012656289444049874,0.04098911922220698
Endogenous,MAP3K1,NM_005921.1,644.6415094339623,-0.5504111714892314,0.14502221677277716,-3.7953575923585783,1.4743080217827405e-4,0.0011057310163370554
Endogenous,MDM2,NM_006878.2,1332.2075471698113,-0.5615428879657761,0.14836207411465477,-3.784949026338184,1.5374008697725152e-4,0.001138075968532901
Endogenous,CBLC,NM_012116.3,63.056603773584904,-0.576065555218703,0.2058686910897261,-2.798218379732301,0.005138535770928838,0.020061406776913957
Endogenous,HDAC11,NM_024827.3,213.43396226415095,-0.5930137097585576,0.17757825911072156,-3.3394499570401153,8.394447392243695e-4,0.0046008028976720254
Endogenous,POLB,NM_002690.1,303.1132075471698,-0.6041616784477655,0.15619819600277618,-3.867917132903554,1.0976895215760818e-4,8.571000373950228e-4
Endogenous,RAD50,NM_005732.2,245.0188679245283,-0.6230084120762436,0.13639264428723635,-4.567756680222563,4.9297181275866065e-6,7.024848331810915e-5
Endogenous,HGF,NM_000601.4,166.83018867924528,-0.6338376337368847,0.16913189925676061,-3.747593662237839,1.7853917678893068e-4,0.0012720916346211312
Endogenous,GLI3,NM_000168.5,344.1132075471698,-0.637843917572096,0.21146910143435488,-3.01625113667066,0.002559211999033763,0.011249740505330867
Endogenous,TSPAN7,NM_004615.3,79.22641509433963,-0.6471863254968786,0.2661986735569286,-2.431215440893145,0.015048263670934921,0.04654911945691009
Endogenous,CDC14A,NM_033313.2,187.43396226415095,-0.6536457905267243,0.1995396967481479,-3.2757681863761348,0.0010537501415788905,0.005613435333644557
Endogenous,ARNT2,NM_014862.3,196.45283018867926,-0.6875103777421118,0.2830370143625741,-2.429047590437772,0.015138545065437926,0.04654911945691009
Endogenous,IKBKB,NM_001556.1,358.37735849056605,-0.6909195328062229,0.12616581814694566,-5.476281475870961,4.3435658116784776e-8,1.2379162563283662e-6
Endogenous,DUSP5,NM_004419.3,824.7547169811321,-0.6975929083430613,0.2514885022955917,-2.773856068867643,0.005539618107448479,0.02148015184520839
Endogenous,CACNA2D1,NM_000722.2,255.88679245283018,-0.7261153147035502,0.2577773719980492,-2.8168310859691954,0.004850002564189943,0.019065527321298396
Endogenous,PRLR,NM_001204318.1,624.622641509434,-0.7285619291987667,0.2233250876829536,-3.2623380416313967,0.0011049729229045174,0.0057782987711520635
Endogenous,SOCS2,NM_003877.3,187.9811320754717,-0.7605408179064864,0.24095933339387682,-3.1563036268169435,0.0015978243777824007,0.007538719077106901
Endogenous,PDGFD,NM_025208.4,213.8490566037736,-0.7862284795467479,0.22201878074482168,-3.541270143494767,3.98205647114398e-4,0.002521969098391187
Endogenous,SFRP2,NM_003013.2,3258.9811320754716,-0.7941891970201954,0.3060087126188207,-2.595315637334405,0.009450408783197247,0.0322146871348827
Endogenous,MAP3K12,NM_006301.2,76.94339622641509,-0.8212503429814775,0.15658453483952572,-5.244773015567142,1.564748440201241e-7,3.8778548300639455e-6
Endogenous,SFRP4,NM_003014.2,452.22641509433964,-0.8217350032690862,0.30549349432761325,-2.689860892382383,0.007148180922485884,0.0261183533706215
Endogenous,WNT3,NM_030753.3,112.16981132075472,-0.830406949243136,0.27284921778080506,-3.0434646505391414,0.00233870915933845,0.010579874768435846
Endogenous,HSPB1,NM_001540.3,1681.2641509433963,-0.8377605021050666,0.31500783836289686,-2.659490971586382,0.007825882744743166,0.027706541394432325
Endogenous,HSPA2,NM_021979.3,117.05660377358491,-0.8392848568266612,0.3190744646698647,-2.630372999904709,0.008529123063662677,0.029825767768636356
Endogenous,PBX1,NM_002585.2,2034.5283018867924,-0.8505498647523476,0.21076473027223278,-4.035541732498321,5.4476455097989606e-5,5.090422853418701e-4
Endogenous,DTX3,NM_178502.2,155.56603773584905,-0.8679260501821762,0.1734882650599192,-5.002793992333791,5.650531489040655e-7,1.1106217064666114e-5
Endogenous,SETBP1,NM_015559.2,296.0943396226415,-0.8906104213378465,0.2301261979027068,-3.870095753784541,1.0879261439787555e-4,8.571000373950228e-4
Endogenous,KITLG,NM_003994.4,538.4905660377359,-0.8943738417752848,0.22584108233421,-3.9601910889346046,7.488981256367835e-5,6.371222859895024e-4
Endogenous,PRKACB,NM_182948.2,342.1132075471698,-0.898512388750173,0.2918473656708777,-3.0787065241611398,0.002079013735519623,0.009713424829886762
Endogenous,APH1B,NM_001145646.1,66.15094339622641,-0.9239408763023661,0.19197695241654267,-4.812769786540012,1.488527253904296e-6,2.4908188094647065e-5
Endogenous,PRKAA2,NM_006252.2,145.43396226415095,-0.966490747487808,0.32767033913531635,-2.9495826507771925,0.0031820344925286162,0.013239121611250447
Endogenous,FGFR3,NM_022965.2,254.81132075471697,-0.9836949583377238,0.3815779281988402,-2.577966086720615,0.009938375122710699,0.03332278717614764
Endogenous,HHEX,NM_002729.4,242.67924528301887,-1.054306831500762,0.21997076511729535,-4.792940693453389,1.6435422222427057e-6,2.6022751852176176e-5
Endogenous,IL20RA,NM_014432.2,127.49056603773585,-1.0989698395595404,0.33838978277466075,-3.2476448625263674,0.0011636441206394673,0.005922117399683003
Endogenous,LEF1,NM_016269.3,176.9433962264151,-1.16292037583036,0.22877253248864388,-5.0833042025623705,3.7092491932782075e-7,7.830637185809549e-6
Endogenous,IRS1,NM_005544.2,291.50943396226415,-1.171658857270953,0.26805514607172326,-4.37096199957845,1.2370032209850862e-5,1.4689413249197898e-4
Endogenous,CCND1,NM_053056.2,2624.490566037736,-1.4178918248355457,0.3622398324970179,-3.9142349836616,9.069128369912974e-5,7.49188865340637e-4
Endogenous,PLAT,NM_000931.2,1474.4905660377358,-1.4419484613651123,0.3605550382610999,-3.999246462674332,6.354448005868389e-5,5.749262481499971e-4
Endogenous,COL4A5,NM_033381.1,318.77358490566036,-1.4640785875966689,0.321433458992564,-4.554841901603463,5.242499205930033e-6,7.288352554585655e-5
Endogenous,RET,NM_020630.4,192.88679245283018,-1.521193999535172,0.3391562223567014,-4.485230991679356,7.283498576719774e-6,9.654870206349467e-5
Endogenous,CACNA1H,NM_021098.2,277.20754716981133,-1.5779494734319968,0.41861583166364297,-3.7694452862926506,1.636107685383806e-4,0.0011956171547035505
Endogenous,BCL2,NM_000657.2,281.47169811320754,-1.652355139779124,0.21426354660079097,-7.71178843061783,1.2406668693850826e-14,1.7679502888737427e-12
Endogenous,CACNA1D,NM_000720.2,135.47169811320754,-1.659754822966849,0.28252629555762687,-5.874691485587078,4.236315484647282e-9,1.420411662499383e-7
Endogenous,MYB,NM_005375.2,643.4528301886793,-1.6904042247804685,0.27967183208155155,-6.044241968163426,1.5011408362870566e-9,6.111787690597303e-8
Endogenous,IGF1R,NM_000875.2,1352.7735849056603,-2.1176803076666064,0.27735989347402173,-7.635135279084444,2.2558343433625596e-14,2.571651151433318e-12
Endogenous,MAPT,NM_016834.3,269.62264150943395,-2.2512379750895883,0.3801311197807343,-5.9222669703762705,3.1753357882916065e-9,1.1312133745788848e-7
